,sb,sd,delta,elong_rate,tau
451,2.0149999,4.6433253,2.6283252,0.7363926253295291,72.5
452,2.08,4.3301806,2.2501805,0.8275026206173244,55.0
453,1.7549999,4.073871,2.3188713,0.6661128711141099,80.0
454,2.3876011,4.1133046,1.7257032,0.7215448178743061,47.5
455,1.9499999,4.3350115,2.3850117,0.7254093824740513,70.0
456,2.3902907,4.5499997,2.1597092,0.816783920804362,50.0
457,2.2749999,4.3677406,2.0927408,0.912336068404348,47.5
458,2.0149999,3.9923751,1.9773751,0.8444845500745275,47.5
459,2.21,4.0970306,1.8870307,0.8272254542300563,47.5
460,2.2586932,4.1674604,1.9087672,0.7854853047953021,52.5
461,1.885,4.225,2.34,0.615664384232239,80.0
462,2.34,4.29,1.9499999,0.7377836846686028,52.5
463,2.2749999,4.950613,2.675613,0.7477766203268977,65.0
464,2.2897933,4.5674295,2.2776365,0.88022232916122,50.0
465,2.405,4.169566,1.7645661,0.6945956681904051,47.5
466,2.1570926,4.615,2.4579074,0.7013384605938714,67.5
467,2.34,4.875,2.5349998,0.8170399388507678,55.0
468,2.6723318,5.2,2.527668,0.7051441779503452,65.0
469,2.7971592,4.9693613,2.172202,0.7763955066078567,47.5
470,1.9499999,3.5749998,1.625,0.800784658456778,52.5
471,1.885,3.9961002,2.1111002,0.8137528019931476,57.5
472,2.1044555,4.615,2.5105443,0.8355002030082378,60.0
473,2.406904,4.330039,1.9231352,0.7068984811956228,52.5
474,2.0149999,4.476347,2.4613473,0.8341935143103968,62.5
475,2.0149999,4.722218,2.7072182,0.8741517140315145,62.5
476,2.7117543,4.917113,2.2053587,0.860544264943977,47.5
477,2.509522,4.4590445,1.9495224,0.9243859263027405,42.5
478,2.059688,4.1446414,2.0849535,0.8172256000159084,55.0
479,1.885,3.5099998,1.625,0.7227261993994089,55.0
480,2.145,3.8999999,1.7549999,0.8338982313410066,45.0
481,2.2654943,5.1522093,2.8867152,0.7559773162171064,67.5
482,2.349085,4.392714,2.043629,0.9498630691977094,42.5
483,2.665,4.853,2.1880004,0.9846283519969257,40.0
484,2.4696689,4.1954575,1.7257886,0.5381669778090243,62.5
485,2.317325,4.1888156,1.8714906,0.8376516342163087,47.5
486,2.2749999,4.1853757,1.9103757,0.740038322506094,50.0
487,2.3164816,4.9399996,2.6235182,0.7084062841785689,67.5
488,2.0149999,3.3799999,1.365,0.8475295291227453,40.0
489,1.9499999,3.9591765,2.0091767,0.82787732706441,52.5
490,2.5349998,5.0049996,2.4699998,0.8172829590834583,52.5
491,2.0149999,4.1036515,2.0886517,0.8010332198011078,57.5
492,2.0149999,3.8430305,1.8280305,0.7714868445372176,55.0
493,2.0149999,4.1031637,2.0881636,0.6285040985383042,70.0
496,2.21,3.6399994,1.4299995,0.7192145796383107,42.5
497,1.7549999,4.131515,2.3765154,0.8724881794141687,60.0
498,1.9499999,3.9768858,2.026886,0.8754643427861202,52.5
499,1.8199999,4.5499997,2.73,0.5712219694926269,95.0
500,1.9499999,3.9904249,2.040425,0.6556107532018901,70.0
501,2.2749999,4.827303,2.5523033,0.7601302578138256,60.0
502,2.100882,4.1125116,2.0116296,0.841049418055024,50.0
503,2.1103468,3.7974348,1.6870883,0.6873572755896523,60.0
504,2.34,4.3659544,2.0259545,0.604109373826247,65.0
505,2.0149999,4.2941985,2.279199,0.7676835206838759,62.5
506,2.6,5.2706447,2.6706448,0.5318757939466177,85.0
507,2.665,5.08423,2.41923,0.5104918869239199,75.0
508,2.4699998,4.577223,2.107223,0.7709320097041308,50.0
509,2.2749999,4.0299997,1.7549999,0.7120557885420947,47.5
510,2.0149999,3.8349998,1.8199999,0.8067589910406799,50.0
511,2.08,3.7299876,1.6499876,0.9518381186894008,37.5
512,2.0149999,3.9957955,1.9807955,0.6745681351881756,62.5
513,1.8199999,4.6240497,2.8040497,0.7859193256923126,67.5
514,2.2749999,4.710754,2.4357538,0.5884510184554294,75.0
515,2.0303273,4.5960464,2.5657191,0.843892417320838,62.5
516,2.2749999,4.3194604,2.0444605,0.6804449545818816,60.0
517,2.311332,3.6828728,1.3715408,0.8984538906223186,32.5
518,1.9499999,4.3977633,2.4477632,0.8676577245272108,62.5
519,2.574161,5.014528,2.4403667,0.6053532546605808,65.0
520,2.405,4.437816,2.032816,0.7241518392191291,52.5
521,2.261086,3.9401274,1.6790415,0.7560812710977594,45.0
522,2.5349998,4.308857,1.7738569,0.7456835858962132,42.5
523,2.4644735,4.2326217,1.7681481,0.8198670920203712,42.5
524,1.7549999,3.4643357,1.7093357,0.9739072640244812,45.0
525,2.2749999,3.9937701,1.7187701,0.8108567789981229,47.5
526,2.5224192,4.615,2.0925808,0.9271848931032057,40.0
527,2.34,4.570616,2.2306159,0.6643315663545029,60.0
528,2.4699998,4.0540757,1.5840759,0.9557218614515367,35.0
529,1.9855967,3.8644931,1.8788965,0.7544104195394984,57.5
530,2.0149999,3.965,1.9499999,0.7562962973070689,57.5
531,2.1699784,4.950254,2.7802753,0.7824123715131714,65.0
532,2.1659493,4.166629,2.0006793,0.7673503617595018,50.0
533,1.885,3.0882344,1.2032344,0.8739687028822007,35.0
534,2.3729897,4.169857,1.7968675,0.6661568706196959,50.0
535,2.2590976,4.3096285,2.050531,0.8497858549419168,47.5
536,2.1033454,5.032246,2.9289007,0.5942962253066411,85.0
537,2.6363583,5.02495,2.3885915,0.8021745434055063,52.5
538,2.6492844,4.5539165,1.9046323,0.6754868858738946,50.0
539,2.551713,3.9410722,1.3893591,0.7660717681214055,35.0
540,2.359814,4.6585546,2.2987406,0.6543239769568813,62.5
541,2.5349998,4.895117,2.360117,0.865741698186202,50.0
542,2.1731613,3.3151786,1.1420175,0.5502541604056829,45.0
543,2.0149999,3.7546983,1.7396984,0.7472958279894557,52.5
544,2.4348016,4.6562443,2.2214425,0.7965468514234509,50.0
545,2.1670833,3.7297423,1.562659,0.644098636189939,57.5
546,2.2950811,5.4620104,3.1669292,0.6825048669692014,77.5
547,2.4161177,4.875,2.458882,0.8019506256301672,52.5
548,2.4699998,4.3004837,1.830484,0.8104368798873016,40.0
549,2.8298526,4.745,1.9151473,0.7097555461682775,47.5
550,1.885,3.6442356,1.7592357,0.46668955063190615,80.0
551,1.7549999,3.6732917,1.9182917,0.7292804444141875,65.0
552,1.9499999,4.6322455,2.6822457,0.7334608178224862,70.0
553,2.21,4.0541854,1.8441855,0.8080168874640261,47.5
554,2.2749999,4.5679255,2.2929256,0.7752643253492263,60.0
555,2.6,4.576977,1.976977,0.6652649750755308,55.0
556,1.9949548,4.0499682,2.0550137,0.7848122713594113,57.5
557,1.890319,3.7764223,1.8861032,0.8256948421527823,52.5
558,2.0538032,4.0717273,2.0179243,0.7912820568332415,52.5
559,2.08,4.1456304,2.0656304,0.7703781504876053,55.0
560,2.405,4.12235,1.7173501,0.782037825333445,47.5
561,2.31851,4.3384643,2.019954,0.7786544297870848,47.5
562,2.0761452,4.6932573,2.6171124,0.5646573937883128,80.0
563,1.625,3.8054805,2.1804805,0.7542408346542581,70.0
564,2.1185365,3.8098283,1.6912918,0.7925694616217376,47.5
565,1.56,4.095,2.5349998,0.8810064120170398,67.5
566,2.21,4.0299997,1.8199999,0.8911555736057546,45.0
567,2.0149999,3.944058,1.9290581,0.9086442717088631,45.0
568,2.7474298,4.255961,1.5085311,0.8811799520974646,35.0
569,2.0149999,4.0299993,2.0149994,0.5396441690383417,77.5
570,2.0149999,4.6872168,2.672217,0.5860931838341202,90.0
571,2.1916764,3.9310617,1.7393855,0.8390842709378917,45.0
572,1.6899999,4.0299993,2.3399994,0.5859806413410087,85.0
573,2.0149999,3.5852542,1.5702543,0.7742525106613108,45.0
574,1.8199999,4.225,2.405,0.7698839560322355,70.0
575,2.0149999,3.705,1.6899999,0.7980704042248281,50.0
576,1.8199999,3.8115444,1.9915446,0.6309184548890058,72.5
577,2.5349998,3.932951,1.397951,0.7628463828956704,35.0
578,2.1808455,4.371262,2.1904166,0.779874378055722,52.5
579,2.5349998,4.615,2.08,0.6806151105211932,52.5
580,1.9954977,4.9530916,2.9575942,0.5436490563232874,95.0
581,2.34,4.9588337,2.6188335,0.6349327951816506,70.0
582,1.8199999,4.1890326,2.3690326,0.6641111999783285,75.0
583,2.502012,4.51415,2.0121381,0.8832368570215564,42.5
584,2.5497103,4.198347,1.6486368,0.6652534068975233,50.0
585,2.145,4.2632036,2.1182039,0.9266468750803125,47.5
586,1.9635687,4.0568066,2.0932384,0.7673823518019436,62.5
587,1.56,4.5210524,2.9610527,0.7260632489178634,90.0
588,2.08,3.705,1.625,0.902140693103565,40.0
589,2.2749999,3.908796,1.6337961,0.7238336391018753,50.0
590,2.08,4.0299997,1.9499999,0.7818069791874602,55.0
591,1.885,4.615,2.73,0.7264300670529813,72.5
593,2.4848223,4.9399996,2.4551775,0.4745894797983019,82.5
594,2.5349998,4.42,1.885,0.5842175176869246,60.0
595,2.2749999,4.355,2.08,0.6851280212402355,65.0
596,2.21,4.3613787,2.1513789,0.7287747209722351,57.5
597,2.4264016,3.852719,1.4263173,0.798660421371461,37.5
598,2.0149999,4.5161915,2.5011916,0.9722016148752983,52.5
599,2.0244095,4.3226924,2.2982829,0.9237127304077131,52.5
600,2.2894027,4.3047576,2.015355,0.9537582537707153,42.5
601,2.34,3.9981885,1.6581885,0.7216997548153528,50.0
602,1.9499999,4.1370063,2.1870062,0.6172349651875562,75.0
603,2.36928,5.2015514,2.8322713,0.49303059828908824,97.5
604,2.5349998,4.3929663,1.8579663,0.7333178741644045,45.0
605,2.34,4.323736,1.9837363,0.7077955496910265,55.0
606,2.145,4.1240387,1.979039,0.7355222343927295,57.5
607,2.08,5.281826,3.201826,0.8046603054052917,70.0
608,1.8447589,4.4542465,2.6094878,0.7625631119425856,70.0
609,2.145,4.185022,2.0400221,0.8178980031407858,50.0
610,2.1371868,3.8087478,1.671561,0.6318729592877411,57.5
612,2.679201,4.511159,1.8319583,0.8664687497275205,37.5
613,2.21,4.062776,1.8527764,0.7412559007343484,47.5
614,2.0223253,4.717814,2.6954885,0.9087769071104008,57.5
615,2.372092,4.361171,1.9890789,0.875538956491569,47.5
616,2.3313243,3.9537532,1.6224289,0.765043062322279,42.5
617,2.0521219,4.3920784,2.3399568,0.7757911491394034,62.5
618,2.34,4.9101067,2.570107,0.6829776204986012,67.5
619,2.5723836,4.2069674,1.634584,0.8580235004425016,37.5
620,2.1326342,3.969884,1.8372496,0.8425177323190794,47.5
621,2.2995296,4.385612,2.0860822,0.8674589142763587,50.0
622,2.0451267,4.273298,2.228171,0.6260555932460691,65.0
623,2.21,3.7699993,1.5599995,0.7482316398030093,45.0
624,1.7549999,3.77,2.0149999,0.5179116333773696,90.0
625,1.885,3.8349838,1.9499838,0.6197332786221816,72.5
626,1.8199999,3.718635,1.8986353,0.8014410433561892,60.0
627,2.07785,4.266933,2.1890829,0.47127613384231376,97.5
628,1.9321516,3.513235,1.5810835,0.5324009766072154,67.5
629,2.1150248,3.6304288,1.515404,0.6508375242158949,52.5
630,2.202124,4.504682,2.302558,0.6169039126491709,70.0
631,1.9499999,3.7558594,1.8058596,0.7223312425317233,55.0
632,1.9499999,4.7149835,2.7649834,0.789664614331592,67.5
633,1.8199999,4.589378,2.7693782,0.9233792122550636,60.0
634,2.101335,4.3542366,2.2529016,0.6760446739196784,62.5
635,1.7549999,3.6392713,1.8842714,0.6071155021930564,75.0
636,1.56,3.8239665,2.2639666,0.8358489481608062,65.0
637,1.6826763,3.8746738,2.1919975,0.735778979766064,67.5
638,1.9499999,3.9657412,2.0157413,0.8055711244877138,57.5
639,1.8779062,3.7913268,1.9134206,0.9869843651266664,42.5
640,2.5556648,4.3120756,1.7564111,0.7792424734900982,42.5
641,2.34,4.354999,2.014999,0.5510551431676834,67.5
642,2.21,4.355,2.145,0.7631016789311942,60.0
643,2.095281,3.9136014,1.8183205,0.7403356353957918,52.5
644,1.8199999,3.6598573,1.8398575,0.74555618451989,60.0
645,1.8199999,3.9156284,2.0956285,0.7523651083921777,65.0
646,1.885,4.1047177,2.2197177,0.7185066862059347,70.0
647,1.885,4.3180847,2.4330847,0.717141875844871,72.5
648,2.2779288,4.078182,1.8002533,0.7781616069214989,45.0
649,2.160685,4.1349406,1.9742557,0.7879218882857439,55.0
650,1.9811418,4.323735,2.3425934,0.8978974909381232,55.0
651,2.0451267,5.2,3.1548734,0.7964643741476116,72.5
652,2.5349998,3.9221003,1.3871005,0.8816022453727291,32.5
653,2.0149999,3.8926165,1.8776165,0.7704721175634821,57.5
654,1.8519369,3.926535,2.0745978,0.5685922819847928,80.0
655,1.7549999,4.0175257,2.2625258,0.8044605049720177,62.5
656,2.1597252,4.191829,2.032104,0.776852300515761,57.5
657,1.885,4.0707,2.1857,0.7466058936485876,65.0
658,2.0149999,4.209049,2.1940494,0.8238477391782014,60.0
659,2.0149999,3.949712,1.934712,0.7265909688746017,57.5
660,1.8785057,4.4445014,2.5659955,0.6194757631118282,82.5
661,2.2749999,4.948358,2.673358,0.7398406512920673,65.0
662,2.099312,3.793792,1.6944797,0.8160708893510613,50.0
663,2.145,4.095,1.9499999,0.9059233532601504,45.0
664,1.7549999,4.26192,2.5069199,0.6840757646868306,77.5
665,1.8199999,3.850617,2.030617,0.8868506121945042,52.5
666,2.447769,4.2453427,1.7975736,0.903740560307224,42.5
667,1.9499999,4.1750665,2.2250667,0.5393202412512987,77.5
668,2.6607976,4.8837924,2.2229948,0.6680720229770809,60.0
669,2.4605603,4.7637177,2.3031573,0.4416886999189994,85.0
670,2.0149999,4.095,2.08,0.8305121805760776,52.5
671,2.73,5.0699987,2.339999,0.6343031277863869,60.0
672,2.145,3.748632,1.6036321,0.8021900794085314,42.5
673,2.2749999,4.42,2.145,0.6052486203574198,70.0
674,2.2749999,4.6213384,2.3463387,0.6436527155107271,70.0
675,2.405,4.0299997,1.625,0.8129983509288108,42.5
676,1.9499999,4.1018915,2.1518917,0.68397625724038,67.5
677,1.9499999,3.9435341,1.9935342,0.6459832872663229,67.5
678,2.0315177,4.16,2.128482,0.683925632155422,67.5
679,2.2749999,4.232918,1.9579177,0.7704277187198803,52.5
680,2.072,4.168069,2.0960689,0.6543628811399571,67.5
681,2.090954,4.355,2.2640457,0.6848530872051506,65.0
682,1.885,4.29,2.405,0.7822593669402294,65.0
683,2.040819,3.7479994,1.7071805,0.7695875217388196,52.5
684,2.0344892,3.9492908,1.9148015,0.7174115280483081,60.0
685,2.2626863,4.2599936,1.9973075,0.8229206414763902,55.0
686,1.9499999,4.289999,2.339999,0.7653160095214847,67.5
687,2.1113212,3.3573875,1.2460665,0.7936654792112462,42.5
688,1.900437,4.3959627,2.4955254,0.8632421294502581,60.0
689,2.2896812,4.820323,2.530642,0.8394610099641726,57.5
690,1.9833153,3.6875625,1.7042471,0.6800211400571099,60.0
691,1.784551,3.9436445,2.1590934,0.8610439930791471,60.0
692,2.1969807,4.132017,1.9350365,0.7690343388321025,55.0
693,1.8220701,3.531165,1.7090948,0.8603827389803795,52.5
694,1.885,3.965,2.08,0.5955312367408506,77.5
695,2.86,5.4633417,2.6033418,0.6386731736556334,60.0
696,2.9448264,5.103048,2.1582215,0.7424849861546559,47.5
697,2.925,5.199999,2.274999,0.6310842356474493,60.0
698,2.7368472,4.16,1.4231527,0.6497068545397577,42.5
699,1.8199999,3.2189982,1.3989984,0.34922133484454265,95.0
700,1.365,3.6739833,2.3089833,0.7672898694995203,70.0
701,1.6899999,3.6751614,1.9851614,0.7599611365276833,60.0
702,1.8593525,4.0184884,2.159136,0.8476694429837736,62.5
703,1.9739637,4.225,2.251036,0.7122912587007677,70.0
705,2.6928551,4.582865,1.8900101,0.5515674459017222,62.5
706,2.5474744,5.013317,2.465843,0.6705827038104705,62.5
707,2.4555287,4.588729,2.1332002,0.7634430304505753,50.0
708,2.2749999,4.328662,2.053662,0.6759955308182899,57.5
709,2.086672,3.965,1.8783277,0.8211541484173073,50.0
710,2.4699998,4.2804832,1.8104835,0.7768894939599786,45.0
711,2.3420467,3.8999994,1.5579525,0.8324012815398725,45.0
712,2.0457442,4.1968927,2.1511483,0.5480173350778842,80.0
713,2.0149999,4.4240565,2.4090564,0.8814712580417517,55.0
714,2.5349998,4.16,1.625,0.815935875387751,40.0
715,1.8199999,4.1838923,2.3638923,0.5698331309785541,85.0
716,2.08,4.3130984,2.2330985,0.7122151825454213,67.5
717,1.8199999,4.42,2.6,0.7069927733254772,75.0
718,1.9631222,4.5437055,2.580583,0.7379701792900192,72.5
719,1.9499999,4.8300033,2.8800035,0.7247520925963445,72.5
721,2.7647648,4.4849997,1.7202351,0.7800126416342594,37.5
722,1.9499999,3.2938268,1.3438268,0.793599846193296,45.0
723,2.21,4.654668,2.4446678,0.6273715954108785,72.5
724,2.4846091,4.599059,2.11445,0.7467963305386635,52.5
725,2.2543683,3.7140281,1.4596598,0.7732770760362033,45.0
726,2.5218806,3.9979095,1.4760289,0.8413809346628707,35.0
727,1.6899999,3.6362846,1.9462845,0.6935166285588191,62.5
728,2.3049276,4.094227,1.7892991,0.7861925367231318,45.0
729,1.885,4.0279565,2.1429567,0.634864978132577,72.5
730,1.625,3.6585708,2.0335708,0.7170373659548548,60.0
731,2.224625,4.234134,2.0095088,0.8790014210869286,42.5
732,1.9733081,3.8077161,1.834408,0.6812558022523532,65.0
733,2.0657094,3.3114839,1.2457745,0.7093097285220513,47.5
734,2.405,4.7780986,2.3730984,0.7085561122065,60.0
735,2.4699998,4.5048184,2.0348184,0.6475061640532087,60.0
736,2.3311577,4.3128276,1.98167,0.7845789385917485,50.0
737,2.2429428,3.5393438,1.2964011,0.7736082224653978,45.0
738,2.405,3.8673704,1.4623705,0.7666757992335715,37.5
739,2.4180758,4.0588417,1.6407659,0.8407635716830955,40.0
740,1.8299594,3.1607957,1.3308363,0.7849965051231719,45.0
741,2.86,5.141447,2.2814472,0.6464184621577203,57.5
742,2.4823458,4.225,1.742654,0.8364246957442327,40.0
743,2.665,4.569521,1.904521,0.7428154794793363,47.5
744,1.8543192,3.5299222,1.6756032,0.874880559820878,47.5
745,2.4509263,4.252437,1.8015109,0.44865002824273426,67.5
746,2.145,3.8999999,1.7549999,0.8159343562241923,55.0
747,1.7741274,4.098594,2.3244665,0.7984832744109315,65.0
748,2.3075917,4.126936,1.8193443,0.7280371678339969,52.5
749,1.9499999,3.6467981,1.6967981,0.9667170616126263,45.0
750,1.885,3.7407014,1.8557016,0.4924615634316432,82.5
751,2.3532517,4.769621,2.4163692,0.7787692480878846,57.5
752,2.791713,4.4069567,1.6152439,0.8296838278298789,35.0
753,2.0516994,4.582865,2.531166,0.8296764455630516,55.0
754,2.21,4.4737043,2.2637045,0.8341778197845866,52.5
755,2.2749999,4.4622293,2.1872292,0.7887960656896789,52.5
756,2.0698438,4.013162,1.9433184,0.8149849166310063,55.0
757,2.2174137,3.4449995,1.2275856,0.8569389385181458,35.0
758,1.7867235,4.245155,2.4584312,0.7171832728595676,80.0
759,2.0149999,3.8349993,1.8199995,0.5633037762764173,67.5
760,1.885,3.8056536,1.9206537,0.7944092109740494,57.5
761,1.7549999,3.5749998,1.8199999,0.7647148629893421,60.0
762,1.7549999,3.8349998,2.08,0.5705518595037605,82.5
763,1.8199999,3.3799994,1.5599995,0.7804325004676745,52.5
764,1.625,3.8349998,2.21,0.7169237058542419,70.0
765,2.291935,3.8084815,1.5165465,0.7259495462690025,37.5
766,2.0089555,3.5592716,1.5503161,0.840003223242036,45.0
767,1.625,3.9465222,2.3215222,0.7782611742124449,67.5
768,2.08,4.354999,2.274999,0.6779860773394186,77.5
769,2.08,3.9509947,1.8709949,0.8490439465171409,47.5
770,2.094443,3.7376115,1.6431683,0.6092276225852008,55.0
771,1.7549999,3.942832,2.1878319,0.7737724702436846,67.5
772,1.7549999,4.0299993,2.2749994,0.8993262738766856,60.0
773,1.9554005,3.9573092,2.0019088,0.9754291233263532,47.5
774,1.9869632,4.4878798,2.5009165,0.6947323681685715,72.5
775,1.9863666,4.0328784,2.046512,0.7914685260636998,55.0
776,1.56,3.4506464,1.8906463,0.6221960387206423,72.5
777,1.6899999,4.3778973,2.6878972,0.654923619450749,90.0
778,1.9499999,4.3278494,2.3778493,0.8095351013770483,62.5
779,1.885,4.0542655,2.1692655,0.6232917132181369,75.0
780,1.885,3.9649994,2.0799994,0.7354904351969485,57.5
781,1.8199999,3.7233706,1.9033707,0.8573531059812248,55.0
782,1.8944035,3.705,1.8105963,0.7717573557917774,57.5
783,2.08,4.1278424,2.0478425,0.5158205864354792,85.0
784,1.9499999,4.431726,2.4817262,0.6402339220046988,77.5
785,2.2749999,4.0299997,1.7549999,0.5139289688278028,67.5
786,2.145,4.224999,2.079999,0.7382271318850305,60.0
787,2.08,3.8240337,1.7440338,0.6853110301030132,52.5
788,1.8199999,3.8349998,2.0149999,0.9091751102940772,55.0
790,1.8199999,3.3984556,1.5784558,0.830483303213478,50.0
791,1.8199999,4.25888,2.43888,0.7973022299546461,62.5
792,1.885,3.7612982,1.8762982,0.855854925901993,57.5
793,2.145,4.654213,2.509213,0.7073311508793533,67.5
794,1.4949999,4.0299993,2.5349994,0.6344596237695518,87.5
795,1.7549999,3.6360781,1.8810782,0.7595808647366865,57.5
796,2.1416998,4.5188265,2.3771265,0.7348921827494818,70.0
797,2.0976229,3.8999994,1.8023765,0.8908408315558161,45.0
798,2.0149999,4.0949993,2.0799994,0.8452096790462336,52.5
799,2.611155,4.0920873,1.4809322,0.6557332066928665,42.5
800,2.2749999,4.16,1.885,0.482737697138802,75.0
801,2.7949998,4.81,2.0149999,0.5055716920510324,65.0
802,2.405,3.963627,1.5586272,0.626783105924532,52.5
803,2.08,3.445,1.365,0.7136259982460413,47.5
804,1.8562418,3.705,1.848758,0.7014360721294703,62.5
805,2.4451754,4.512184,2.0670087,0.7594900279850139,52.5
806,2.21,3.7883544,1.5783546,0.8816114061019004,40.0
807,1.9499999,4.575816,2.625816,0.5973435217334375,80.0
808,2.405,4.42,2.0149999,0.7345224454805448,52.5
809,2.21,4.567825,2.357825,0.475016956169064,87.5
810,2.0523553,3.9369464,1.8845912,0.5319893155779155,72.5
811,2.34,3.8999999,1.56,0.5887181590600992,55.0
812,2.0149999,3.5100665,1.4950666,0.8101316753186676,47.5
813,2.0420337,3.8999999,1.8579662,0.6292695720379176,62.5
814,2.0623853,3.6347234,1.5723381,0.7152330126081218,50.0
815,2.029925,4.12439,2.0944645,0.7596067329075025,60.0
816,1.56,2.7089183,1.1489183,0.7998135314268219,40.0
817,2.6194353,4.9651237,2.3456883,0.3841387164033155,92.5
818,2.405,4.4110003,2.006,0.6457221265939563,62.5
819,1.7549999,3.7070043,1.9520044,0.7189597408588104,62.5
820,2.4081502,5.22782,2.8196697,0.7310761822855535,72.5
821,2.5349998,4.633536,2.098536,0.6308634039071886,62.5
822,2.34,4.095,1.7549999,0.5940225319240402,60.0
823,3.3459105,5.071376,1.7254655,0.5434125900268558,47.5
824,2.4699998,3.9731119,1.5031121,0.6763444367577038,42.5
825,1.9499999,4.0299997,2.08,0.7922130128611707,60.0
826,2.371646,4.232306,1.8606602,0.8236748072385067,45.0
827,2.2977924,4.0407476,1.7429552,0.8749366087072045,42.5
828,2.491436,4.7053895,2.2139535,0.5882169889792406,65.0
829,2.3331723,3.9067647,1.5735927,0.7263115921256699,45.0
830,2.3516886,4.81,2.4583113,0.7616182708740232,60.0
831,1.6899999,4.367282,2.677282,0.839610345302484,65.0
